templates,used_attributes
The TEAM-NAME remain in TEAM-TOV place in the TEAM-CONFERENCE 's TEAM-DIVISION Division . ,"['TEAM-NAME', 'TEAM-TOV', 'TEAM-CONFERENCE', 'TEAM-DIVISION']"
"The TEAM-NAME 're off until NEXT-DAYNAME , when The TEAM-NAME face off against the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM at home . ","['TEAM-NAME', 'NEXT-DAYNAME', 'TEAM-NAME', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM']"
"Next , the TEAM-NAME the TEAM-NAME host the NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ","['TEAM-NAME', 'TEAM-NAME', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
Both Derrick Rose and LEADER_FIRST_NAME LEADER_SECOND_NAME rode the momentum from Both Derrick Rose and LEADER_FIRST_NAME LEADER_SECOND_NAME season opening victory over the Cleveland Cavaliers . ,"['LEADER_FIRST_NAME', 'LEADER_SECOND_NAME', 'LEADER_FIRST_NAME', 'LEADER_SECOND_NAME']"
"The TEAM-NAME got the result The TEAM-NAME wanted in TEAM-PLACE , and will now prepare to travel to NEXT-CITY to take on Andre Drummond and the NEXT-OPPONENT-TEAM on Sunday . ","['TEAM-NAME', 'TEAM-NAME', 'TEAM-PLACE', 'NEXT-CITY', 'NEXT-OPPONENT-TEAM']"
The TEAM-NAME head home to take on the NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-NAME', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
TEAM-PLACE will look to keep up the momentum when Dragic and Chris Bosh host the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM on NEXT-DAYNAME in Dragic and Chris Bosh next game . ,"['TEAM-PLACE', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
The TEAM-NAME head to NEXT-CITY to take on the NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-NAME', 'NEXT-CITY', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
The TEAM-NAME were looking for a resurgent performance after Monday night 's embarassment versus the Golden State Warriors . ,['TEAM-NAME']
The TEAM-NAME improved to TEAM-FG3_PCT - TEAM-WINS and remain TEAM-STANDING the TEAM-CONFERENCE 's TEAM-DIVISION Division . ,"['TEAM-NAME', 'TEAM-FG3_PCT', 'TEAM-WINS', 'TEAM-STANDING', 'TEAM-CONFERENCE', 'TEAM-DIVISION']"
The TEAM-NAME head back to home to face off against the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-NAME', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
TEAM-PLACE will next take the court on NEXT-DAYNAME in NEXT-CITY . ,"['TEAM-PLACE', 'NEXT-DAYNAME', 'NEXT-CITY']"
The TEAM-NAME head to NEXT-STATE to take on the NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-NAME', 'NEXT-STATE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
the TEAM-NAME will take to the road for a NEXT-DAYNAME matchup against NEXT-OPPONENT-TEAM-PLACE . ,"['TEAM-NAME', 'NEXT-DAYNAME', 'NEXT-OPPONENT-TEAM-PLACE']"
The TEAM-NAME now travel to NEXT-STATE for a NEXT-DAYNAME night tussle with the NEXT-OPPONENT-TEAM . ,"['TEAM-NAME', 'NEXT-STATE', 'NEXT-DAYNAME', 'NEXT-OPPONENT-TEAM']"
TEAM-NAME head home to face the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM on NEXT-DAYNAME night . ,"['TEAM-NAME', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
The TEAM-NAME host the NEXT-OPPONENT-TEAM in The TEAM-NAME season finale NEXT-DAYNAME . ,"['TEAM-NAME', 'NEXT-OPPONENT-TEAM', 'TEAM-NAME', 'NEXT-DAYNAME']"
Next up for TEAM-PLACE is a vist from the league leading NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-PLACE', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
The TEAM-NAME will look to bounce - back in The TEAM-NAME next game when The TEAM-NAME take on the NEXT-CITY NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-NAME', 'TEAM-NAME', 'TEAM-NAME', 'NEXT-CITY', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
TEAM-PLACE will have a few days off until TEAM-PLACE host the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM on NEXT-DAYNAME in TEAM-PLACE next game . ,"['TEAM-PLACE', 'TEAM-PLACE', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME', 'TEAM-PLACE']"
The TEAM-NAME will look to get out of this rut on NEXT-DAYNAME against the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM . ,"['TEAM-NAME', 'NEXT-DAYNAME', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM']"
"The TEAM-NAME will stay in altitude , as Reggie Jackson and Drummond have to play the NEXT-OPPONENT-TEAM in NEXT-STATE on Tuesday in Reggie Jackson and Drummond next game . ","['TEAM-NAME', 'NEXT-OPPONENT-TEAM', 'NEXT-STATE']"
the TEAM-NAME are in NEXT-CITY on NEXT-DAYNAME night for a date with the NEXT-OPPONENT-TEAM . ,"['TEAM-NAME', 'NEXT-CITY', 'NEXT-DAYNAME', 'NEXT-OPPONENT-TEAM']"
TEAM-NAME remain in 4 place in the TEAM-CONFERENCE 's TEAM-DIVISION Division . ,"['TEAM-NAME', 'TEAM-CONFERENCE', 'TEAM-DIVISION']"
"the TEAM-NAME had to play this game without Pau Gasol , Joakim Noah and Nikola Mirotic and it was obvious the TEAM-NAME missed all of the TEAM-NAME equally . ","['TEAM-NAME', 'TEAM-NAME', 'TEAM-NAME']"
the TEAM-NAME the TEAM-NAME have now lost TEAM-TOV of the TEAM-NAME 15 15 and will try to improve on that NEXT-DAYNAME against the NEXT-STATE NEXT-OPPONENT-TEAM . ,"['TEAM-NAME', 'TEAM-NAME', 'TEAM-TOV', 'TEAM-NAME', 'NEXT-DAYNAME', 'NEXT-STATE', 'NEXT-OPPONENT-TEAM']"
The TEAM-PLACE TEAM-NAME continue The TEAM-PLACE TEAM-NAME TEAM-CONFERENCE road trip NEXT-DAYNAME against the NEXT-OPPONENT-TEAM . ,"['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', 'TEAM-CONFERENCE', 'NEXT-DAYNAME', 'NEXT-OPPONENT-TEAM']"
TEAM-PLACE heads home to face off against the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-PLACE', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
"The Wolves will look to bounce back at home on NEXT-DAYNAME , as The Wolves prepare to take on a Western-Conference foe in the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM . ","['NEXT-DAYNAME', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM']"
the TEAM-NAME head to NEXT-OPPONENT-TEAM-PLACE to face off against the NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-NAME', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
TEAM-PLACE will look to bounce - back when TEAM-PLACE host the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-PLACE', 'TEAM-PLACE', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
the TEAM-NAME ' now head to NEXT-STATE for a NEXT-DAYNAME showdown versus the NEXT-OPPONENT-TEAM . ,"['TEAM-NAME', 'NEXT-STATE', 'NEXT-DAYNAME', 'NEXT-OPPONENT-TEAM']"
The TEAM-NAME head home to face the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-NAME', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
The TEAM-NAME now head to NEXT-CITY for a NEXT-DAYNAME night showdown versus the NEXT-OPPONENT-TEAM . ,"['TEAM-NAME', 'NEXT-CITY', 'NEXT-DAYNAME', 'NEXT-OPPONENT-TEAM']"
They now head to NEXT-STATE to take on the NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['NEXT-STATE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
TEAM-PLACE next faces the NEXT-OPPONENT-TEAM this NEXT-DAYNAME in NEXT-CITY . ,"['TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME', 'NEXT-CITY']"
The TEAM-NAME remain in TEAM-FG3M place in the TEAM-CONFERENCE 's TEAM-DIVISION Division . ,"['TEAM-NAME', 'TEAM-FG3M', 'TEAM-CONFERENCE', 'TEAM-DIVISION']"
The TEAM-NAME head home to face the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-NAME', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
TEAM-PLACE remains in 3 place in the TEAM-CONFERENCE 's TEAM-DIVISION Division . ,"['TEAM-PLACE', 'TEAM-CONFERENCE', 'TEAM-DIVISION']"
The TEAM-PLACE TEAM-NAME ( will remain on the road for a game NEXT-DAYNAME in NEXT-OPPONENT-TEAM-PLACE . ,"['TEAM-PLACE', 'TEAM-NAME', 'NEXT-DAYNAME', 'NEXT-OPPONENT-TEAM-PLACE']"
the TEAM-NAME head home to face the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM on NEXT-DAYNAME night . ,"['TEAM-NAME', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
The TEAM-NAME remain in TEAM-FG3_PCT place in the TEAM-CONFERENCE 's TEAM-DIVISION Division . ,"['TEAM-NAME', 'TEAM-FG3_PCT', 'TEAM-CONFERENCE', 'TEAM-DIVISION']"
The TEAM-NAME now head to NEXT-CITY to face off against the NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-NAME', 'NEXT-CITY', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
the TEAM-NAME the TEAM-NAME continue the TEAM-NAME road trip NEXT-DAYNAME against the NEXT-OPPONENT-TEAM . ,"['TEAM-NAME', 'TEAM-NAME', 'TEAM-NAME', 'NEXT-DAYNAME', 'NEXT-OPPONENT-TEAM']"
The TEAM-NAME currently hold the TEAM-STANDING spot in the East . ,"['TEAM-NAME', 'TEAM-STANDING']"
"Next , TEAM-PLACE ' host the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ","['TEAM-PLACE', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
The TEAM-NAME have a chance to formally eliminate the NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-NAME', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
Up next for the TEAM-NAME is a matchup with the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-NAME', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
The TEAM-NAME head to NEXT-OPPONENT-TEAM-PLACE to take on the NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-NAME', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
The TEAM-NAME upped The TEAM-NAME record to TEAM-WINS - TEAM-LOSSES but remain in 15 place in the TEAM-CONFERENCE 's TEAM-DIVISION Division . ,"['TEAM-NAME', 'TEAM-NAME', 'TEAM-WINS', 'TEAM-LOSSES', 'TEAM-CONFERENCE', 'TEAM-DIVISION']"
The TEAM-NAME will look to bounce - back against the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-NAME', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
The TEAM-PLACE TEAM-NAME have now won 2 straight and will look to make The TEAM-PLACE TEAM-NAME 3 NEXT-DAYNAME at NEXT-CITY . ,"['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', 'NEXT-DAYNAME', 'NEXT-CITY']"
"Next The TEAM-NAME host the NEXT-OPPONENT-TEAM on NEXT-DAYNAME , which will be the STREAK-COUNT of a back to back for both teams . ","['TEAM-NAME', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME', 'STREAK-COUNT']"
TEAM-PLACE will look to bounce back on NEXT-DAYNAME against the NEXT-CITY NEXT-OPPONENT-TEAM in the NEXT-CITY NEXT-OPPONENT-TEAM next game . ,"['TEAM-PLACE', 'NEXT-DAYNAME', 'NEXT-CITY', 'NEXT-OPPONENT-TEAM', 'NEXT-CITY', 'NEXT-OPPONENT-TEAM']"
Next The TEAM-NAME will visit NEXT-CITY for a NEXT-DAYNAME night contest . ,"['TEAM-NAME', 'NEXT-CITY', 'NEXT-DAYNAME']"
The TEAM-NAME will now head to NEXT-CITY to face the NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-NAME', 'NEXT-CITY', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
the TEAM-NAME host the NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-NAME', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
"Next , The TEAM-NAME will host the NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ","['TEAM-NAME', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
"Next , The TEAM-NAME will visit NEXT-CITY for a contest on NEXT-DAYNAME . ","['TEAM-NAME', 'NEXT-CITY', 'NEXT-DAYNAME']"
"Next , the TEAM-NAME will head to NEXT-CITY to face the NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ","['TEAM-NAME', 'NEXT-CITY', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
this game will be on NEXT-DAYNAME against the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM . ,"['NEXT-DAYNAME', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM']"
TEAM-PLACE will have a few days rest before playing in NEXT-STATE against NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-PLACE', 'NEXT-STATE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
The TEAM-NAME remain at home to host the NEXT-OPPONENT-TEAM NEXT-DAYNAME night . ,"['TEAM-NAME', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
"TEAM-PLACE will host the NEXT-OPPONENT-TEAM on NEXT-DAYNAME , in what will be a huge game for The TEAM-NAME in terms of maintaining The TEAM-NAME place in the top TEAM-FG3M . ","['TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME', 'TEAM-NAME', 'TEAM-NAME', 'TEAM-FG3M']"
"Next , the TEAM-NAME will be in NEXT-CITY to face the NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ","['TEAM-NAME', 'NEXT-CITY', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
TEAM-PLACE will host the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-PLACE', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
the TEAM-NAME return home for a NEXT-DAYNAME matchup against the NEXT-OPPONENT-TEAM . ,"['TEAM-NAME', 'NEXT-DAYNAME', 'NEXT-OPPONENT-TEAM']"
The TEAM-NAME host the NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-NAME', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
TEAM-NAME head to NEXT-CITY to take on the NEXT-OPPONENT-TEAM in a NEXT-DAYNAME night tilt . ,"['TEAM-NAME', 'NEXT-CITY', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
The TEAM-NAME head to NEXT-STATE to take on the NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-NAME', 'NEXT-STATE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
TEAM-NAME remain in 2 place in the TEAM-CONFERENCE 's TEAM-DIVISION Division . ,"['TEAM-NAME', 'TEAM-CONFERENCE', 'TEAM-DIVISION']"
"As for the TEAM-NAME , the TEAM-NAME will be visiting NEXT-STATE to play the NEXT-OPPONENT-TEAM on Monday . ","['TEAM-NAME', 'TEAM-NAME', 'NEXT-STATE', 'NEXT-OPPONENT-TEAM']"
The TEAM-NAME were able to hold off the TEAM-NAME 104 - TEAM-PTS on  night . ,"['TEAM-NAME', 'TEAM-NAME', 'TEAM-PTS', '']"
The TEAM-NAME head to NEXT-CITY to face the NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-NAME', 'NEXT-CITY', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
The TEAM-NAME head home to face the reigning NBA champion NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM on NEXT-DAYNAME night . ,"['TEAM-NAME', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
Up next for the TEAM-NAME is another tough task against the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-NAME', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
Up next for the TEAM-NAME the TEAM-NAME TEAM-FGM is the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM on NEXT-DAYNAME at NEXT-STADIUM . ,"['TEAM-NAME', 'TEAM-NAME', 'TEAM-FGM', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME', 'NEXT-STADIUM']"
The TEAM-NAME head to NEXT-CITY to take on the NEXT-OPPONENT-TEAM on NEXT-DAYNAME night . ,"['TEAM-NAME', 'NEXT-CITY', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
The TEAM-NAME head to NEXT-CITY to take on the TEAM-TOV - place NEXT-OPPONENT-TEAM on NEXT-DAYNAME night . ,"['TEAM-NAME', 'NEXT-CITY', 'TEAM-TOV', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
the TEAM-NAME continue the TEAM-PLACE TEAM-NAME ( TEAM-WINS - TEAM-FG3A ) road trip NEXT-DAYNAME against NEXT-CITY . ,"['TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', 'TEAM-WINS', 'TEAM-FG3A', 'NEXT-DAYNAME', 'NEXT-CITY']"
They head to NEXT-STATE to take on the NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['NEXT-STATE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
TEAM-PLACE 's season ends NEXT-DAYNAME against the NEXT-OPPONENT-TEAM . ,"['TEAM-PLACE', 'NEXT-DAYNAME', 'NEXT-OPPONENT-TEAM']"
the TEAM-NAME will look to build on the TEAM-NAME TEAM-WINS win NEXT-DAYNAME against the NEXT-OPPONENT-TEAM at home . ,"['TEAM-NAME', 'TEAM-NAME', 'TEAM-WINS', 'NEXT-DAYNAME', 'NEXT-OPPONENT-TEAM']"
Next up for TEAM-PLACE is a dance in NEXT-STATE with the NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-PLACE', 'NEXT-STATE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
The TEAM-NAME will look to bounce - back when The TEAM-NAME take on the NEXT-CITY NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-NAME', 'TEAM-NAME', 'NEXT-CITY', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
The TEAM-NAME head home to face the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-NAME', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
the TEAM-NAME the TEAM-NAME improved to TEAM-PTS_QTR3 - TEAM-LOSSES and remain 1 the TEAM-CONFERENCE 's TEAM-DIVISION Division . ,"['TEAM-NAME', 'TEAM-NAME', 'TEAM-PTS_QTR3', 'TEAM-LOSSES', 'TEAM-CONFERENCE', 'TEAM-DIVISION']"
The TEAM-NAME will take on the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM in The TEAM-NAME next game on NEXT-DAYNAME . ,"['TEAM-NAME', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'TEAM-NAME', 'NEXT-DAYNAME']"
TEAM-PLACE will look to bounce back against the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM on NEXT-DAYNAME in the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM next game . ,"['TEAM-PLACE', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM']"
TEAM-PLACE has now won TEAM-PLACE TEAM-FG3M 5 versus the TEAM-NAME . ,"['TEAM-PLACE', 'TEAM-PLACE', 'TEAM-FG3M', 'TEAM-NAME']"
The TEAM-NAME will look to turn things around in L.A. on NEXT-DAYNAME when The TEAM-NAME play the NEXT-OPPONENT-TEAM . ,"['TEAM-NAME', 'NEXT-DAYNAME', 'TEAM-NAME', 'NEXT-OPPONENT-TEAM']"
The TEAM-NAME will begin a 3 - game road trip in NEXT-STATE on NEXT-DAYNAME . ,"['TEAM-NAME', 'NEXT-STATE', 'NEXT-DAYNAME']"
TEAM-PLACE has 3 days of rest before hosting the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-PLACE', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
TEAM-PLACE will look to bounce back on NEXT-DAYNAME against the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM . ,"['TEAM-PLACE', 'NEXT-DAYNAME', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM']"
"Next , The TEAM-NAME will host the NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ","['TEAM-NAME', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
TEAM-PLACE was led by The TEAM-NAME . ,"['TEAM-PLACE', 'TEAM-NAME']"
The TEAM-NAME remain in 15 place in the TEAM-CONFERENCE 's TEAM-DIVISION Division . ,"['TEAM-NAME', 'TEAM-CONFERENCE', 'TEAM-DIVISION']"
The TEAM-NAME face off at home against the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM on Sunday afternoon . ,"['TEAM-NAME', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM']"
"Next , the TEAM-NAME host the NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ","['TEAM-NAME', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
The TEAM-NAME will head straight to NEXT-CITY for a contest on NEXT-DAYNAME . ,"['TEAM-NAME', 'NEXT-CITY', 'NEXT-DAYNAME']"
the TEAM-NAME will visit the sliding NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-NAME', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
The TEAM-NAME were led by The TEAM-NAME back court LEADER_FIRST_NAME LEADER_SECOND_NAME and C.J . ,"['TEAM-NAME', 'TEAM-NAME', 'LEADER_FIRST_NAME', 'LEADER_SECOND_NAME']"
Ginobili is expected to miss NEXT-DAYNAME 's game against the NEXT-STATE NEXT-OPPONENT-TEAM but could play Saturday against the Memphis Grizzlies . ,"['NEXT-DAYNAME', 'NEXT-STATE', 'NEXT-OPPONENT-TEAM']"
TEAM-PLACE will head home to host NEXT-OPPONENT-TEAM-PLACE on NEXT-DAYNAME . ,"['TEAM-PLACE', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-DAYNAME']"
the TEAM-NAME will look to turn the TEAM-NAME around NEXT-DAYNAME on the road against the NEXT-OPPONENT-TEAM . ,"['TEAM-NAME', 'TEAM-NAME', 'NEXT-DAYNAME', 'NEXT-OPPONENT-TEAM']"
the young TEAM-NAME will look to rebound when the young TEAM-NAME take on the disappointing NEXT-STATE NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-NAME', 'TEAM-NAME', 'NEXT-STATE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
TEAM-PLACE has lost 4 of the TEAM-PLACE TEAM-NAME TEAM-FG3A TEAM-LOSSES and will look to turn things around with the TEAM-PLACE TEAM-NAME next contest at home NEXT-DAYNAME against NEXT-OPPONENT-TEAM-PLACE . ,"['TEAM-PLACE', 'TEAM-PLACE', 'TEAM-NAME', 'TEAM-FG3A', 'TEAM-LOSSES', 'TEAM-PLACE', 'TEAM-NAME', 'NEXT-DAYNAME', 'NEXT-OPPONENT-TEAM-PLACE']"
TEAM-PLACE will hope to bounce back as TEAM-PLACE take on the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-PLACE', 'TEAM-PLACE', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
The TEAM-NAME remain home to face the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-NAME', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
Up next for the TEAM-NAME is a date with the NEXT-CITY NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-NAME', 'NEXT-CITY', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
"Next , the TEAM-NAME will enter NEXT-STATE to face - off against the NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ","['TEAM-NAME', 'NEXT-STATE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
