templates,used_attributes
"FIRST_NAME SECOND_NAME scoring total did pace PLAYER-TEAM-PLACE , and FIRST_NAME SECOND_NAME added REB rebounds , an assist , REB_AVG steals and a block . ","['FIRST_NAME', 'SECOND_NAME', 'PLAYER-TEAM-PLACE', 'FIRST_NAME', 'SECOND_NAME', 'DREB', 'REB', 'STL', 'REB_AVG']"
"FIRST_NAME SECOND_NAME put together another impressive outing in a REB_AVG straight start , tallying a PTS - point , REB - rebound double - double that also included an assist , a steal and a block . ","['FIRST_NAME', 'SECOND_NAME', 'FTM', 'FTA', 'PF', 'PTS_AVG', 'REB_AVG', 'PTS', 'FGA', 'REB']"
"FIRST_NAME SECOND_NAME followed with FIRST_NAME SECOND_NAME own double - double , managing PTS points , AST assists , DD_AVG rebounds and a steal . ","['FIRST_NAME', 'SECOND_NAME', 'FIRST_NAME', 'SECOND_NAME', 'PTS', 'AST', 'FGM', 'FTM', 'DD_AVG']"
"J.J. SECOND_NAME paced the reserves with FGA points , AST assists , PF rebounds and a steal . ","['SECOND_NAME', 'PTS', 'FGA', 'AST', 'FG3A', 'FTM', 'FTA', 'OREB', 'REB', 'PF']"
"FIRST_NAME SECOND_NAME was also effective off the bench , totaling PTS points , REB rebounds and a pair of steals . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'DREB', 'REB']"
"FIRST_NAME SECOND_NAME was next with a bench - leading PTS points , which FIRST_NAME SECOND_NAME supplemented with REB rebounds , AST assists and PF steals . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'FIRST_NAME', 'SECOND_NAME', 'REB', 'AST', 'STL', 'PF']"
"Miles SECOND_NAME pitched in with PTS points , REB boards , an assist , STL steals and a pair of blocks . ","['SECOND_NAME', 'PTS', 'REB', 'STL']"
"FIRST_NAME SECOND_NAME rounded out a successful night for the starting 5 with PTS points , PTS rebounds , an assist , PF steals and PF blocks . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'PTS', 'STL', 'BLK', 'PF', 'STL', 'BLK', 'PF']"
FIRST_NAME SECOND_NAME was the unusual standout off the bench and led FIRST_NAME SECOND_NAME team in scoring with MIN points . ,"['FIRST_NAME', 'SECOND_NAME', 'FIRST_NAME', 'SECOND_NAME', 'PTS', 'MIN']"
"FIRST_NAME SECOND_NAME scored a career - high PTS points , to go along with REB rebounds , IS_LEADER assists and PTS_AVG steals in MIN minutes of action . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'DREB', 'REB', 'AST', 'IS_LEADER', 'STL', 'PF', 'PTS_AVG', 'MIN']"
This loss moved PLAYER-TEAM-PLACE out of the top - spot in The PLAYER-OPPONENT-TEAM-PLACE PLAYER-OPPONENT-TEAM-NAME division and The PLAYER-OPPONENT-TEAM-PLACE PLAYER-OPPONENT-TEAM-NAME need FIRST_NAME SECOND_NAME back as soon as possible . ,"['PLAYER-TEAM-PLACE', 'PLAYER-OPPONENT-TEAM-PLACE', 'PLAYER-OPPONENT-TEAM-NAME', 'PLAYER-OPPONENT-TEAM-PLACE', 'PLAYER-OPPONENT-TEAM-NAME', 'FIRST_NAME', 'SECOND_NAME']"
"FIRST_NAME SECOND_NAME did play well though , as FIRST_NAME SECOND_NAME scored PTS points and brought down REB rebounds . ","['FIRST_NAME', 'SECOND_NAME', 'FIRST_NAME', 'SECOND_NAME', 'PTS', 'FGA', 'REB']"
SECOND_NAME led the team with PTS points while also providing AST assists and AST_AVG steals . ,"['SECOND_NAME', 'PTS', 'AST', 'STL', 'AST_AVG']"
"FIRST_NAME SECOND_NAME also had a nice game , as FIRST_NAME SECOND_NAME amassed PTS points , REB rebounds and AST assists . ","['FIRST_NAME', 'SECOND_NAME', 'FIRST_NAME', 'SECOND_NAME', 'PTS', 'FGM', 'DREB', 'REB', 'AST']"
"SECOND_NAME , who has been instrumental in the PLAYER-TEAM-NAME eclipsing 40 wins this season , aided the scoring department with FG3_PCT points , in addition to REB_AVG rebounds and AST assists . ","['SECOND_NAME', 'PLAYER-TEAM-NAME', 'PTS', 'FGA', 'FG3_PCT', 'DREB', 'REB', 'REB_AVG', 'AST']"
"FIRST_NAME SECOND_NAME closed out FIRST_NAME SECOND_NAME IS_LEADER season in the NBA with an impressive FG3_PCT point scoring performance , which led the game . ","['FIRST_NAME', 'SECOND_NAME', 'FIRST_NAME', 'SECOND_NAME', 'FG3M', 'PF', 'IS_LEADER', 'PTS', 'FG3_PCT']"
"FIRST_NAME SECOND_NAME added REB rebounds and AST assists , but played with patience throughout the game and only turned the ball over REB times , which FIRST_NAME SECOND_NAME has improved upon as the season went on . ","['FIRST_NAME', 'SECOND_NAME', 'FG3A', 'DREB', 'REB', 'AST', 'FG3A', 'DREB', 'REB', 'FIRST_NAME', 'SECOND_NAME']"
"FIRST_NAME SECOND_NAME set a personal - best mark in DREB quarter scoring with 24 points , and didn ’ t cool off much from there , ending the night with 40 points and 7 assists on 14 - for - 24 shooting . ","['FIRST_NAME', 'SECOND_NAME', 'FTM', 'FTA', 'OREB', 'DREB']"
"The PLAYER-TEAM-PLACE PLAYER-TEAM-NAME ( 120 ) were once again led by Steph SECOND_NAME , who tallied PTS points and AST assists in The win . ","['PLAYER-TEAM-PLACE', 'PLAYER-TEAM-NAME', 'SECOND_NAME', 'PTS', 'AST']"
"FIRST_NAME SECOND_NAME led the way and scored PTS points , to go along with REB rebounds and AST assists on FG_PCT percent shooting . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'REB', 'FTA', 'DREB', 'AST', 'FG_PCT']"
"FIRST_NAME SECOND_NAME tallied PTS points , shot FG3M - of - FG3A from the FG3M - point line and started in place of the injured Derrick Rose ( ankle ) . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'FG3M', 'FG3A', 'FG3M']"
"FIRST_NAME SECOND_NAME provided FG3_PCT points , 17 of which came in the STL_AVG half , to go along with AST_AVG rebounds , STL assists and STL steals on FGM - of - FGA shooting . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'FG3_PCT', 'PF', 'STL_AVG', 'REB', 'REB_AVG', 'AST_AVG', 'DREB', 'AST', 'STL', 'DREB', 'AST', 'STL', 'FGM', 'FGA']"
FIRST_NAME SECOND_NAME was once again hitting clutch shots down the stretch and tallied PTS points and REB rebounds on FGM - for - FGA shooting in 31 minutes . ,"['FIRST_NAME', 'SECOND_NAME', 'PTS', 'REB', 'FGM', 'FGA']"
"FIRST_NAME SECOND_NAME led the way for the lowly PLAYER-TEAM-PLACE PLAYER-TEAM-NAME ( REB_AVG - 12 ) with FGA points scored on REB - FGA shooting , FIRST_NAME SECOND_NAME also pulled down REB boards , in a limited MIN minutes . ","['FIRST_NAME', 'SECOND_NAME', 'PLAYER-TEAM-PLACE', 'PLAYER-TEAM-NAME', 'FTM', 'FTA', 'REB_AVG', 'PTS', 'FGA', 'FGM', 'REB', 'PTS', 'FGA', 'FIRST_NAME', 'SECOND_NAME', 'FGM', 'REB', 'MIN']"
"FIRST_NAME SECOND_NAME started in place of DeMarcus Cousins and put up a decent PTS points on REB - FGA shooting , along with REB rebounds . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'FGM', 'REB', 'FGA', 'FGM', 'REB']"
FIRST_NAME SECOND_NAME chipped in PTS_AVG points and REB rebounds in 28 minutes . ,"['FIRST_NAME', 'SECOND_NAME', 'PTS', 'PTS_AVG', 'REB']"
"FIRST_NAME SECOND_NAME finished with PTS points , AST_AVG assists and REB rebounds in 29 minutes . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'FG3A', 'AST', 'AST_AVG', 'FGM', 'DREB', 'REB']"
"FIRST_NAME SECOND_NAME took only FGA field goal attempts , AST_AVG of FIRST_NAME SECOND_NAME from deep . ","['FIRST_NAME', 'SECOND_NAME', 'FGA', 'FG3A', 'AST', 'AST_AVG', 'FIRST_NAME', 'SECOND_NAME']"
"FIRST_NAME SECOND_NAME posted a beautiful triple double with PTS_AVG points , AST assists and REB rebounds in 35 minutes . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'FGA', 'PTS_AVG', 'AST', 'REB']"
FIRST_NAME SECOND_NAME also had DD_AVG blocked shots . ,"['FIRST_NAME', 'SECOND_NAME', 'FGM', 'FG3A', 'BLK', 'PF', 'DD_AVG']"
FIRST_NAME SECOND_NAME put up a double double consisting of REB points and REB rebounds in only 17 minutes off the bench . ,"['FIRST_NAME', 'SECOND_NAME', 'PTS', 'REB', 'PTS', 'REB']"
"Aside from FIRST_NAME SECOND_NAME 's PTS points , the other REB_AVG starters combined for just 19 points . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'FG3A', 'REB_AVG']"
Steph SECOND_NAME sat for the 9 time this season in the entirety of the PF quarter and that stat alones tells the dominance of the team . ,"['SECOND_NAME', 'PF']"
FIRST_NAME SECOND_NAME also provided yet another triple - double and FIRST_NAME SECOND_NAME appears that BLK_AVG loss was a blip on the radar rather than a sign of future struggles . ,"['FIRST_NAME', 'SECOND_NAME', 'FIRST_NAME', 'SECOND_NAME', 'BLK', 'PF', 'STL_AVG', 'BLK_AVG']"
FIRST_NAME SECOND_NAME made a shocking return to the lineup and flirted with a DREB point - REB rebound - 7 assist triple - double . ,"['FIRST_NAME', 'SECOND_NAME', 'PTS', 'DREB', 'REB']"
"FIRST_NAME SECOND_NAME also returned to the starting - AST_AVG and tallied PTS points , AST rebounds and AST assists in the loss . ","['FIRST_NAME', 'SECOND_NAME', 'FTM', 'REB', 'AST_AVG', 'PTS', 'AST', 'AST']"
The team effort relied on fluid ball movement and showcased the rare occurrence where reigning MVP FIRST_NAME SECOND_NAME does not perform to reigning MVP FIRST_NAME SECOND_NAME elite ability . ,"['FIRST_NAME', 'SECOND_NAME', 'FIRST_NAME', 'SECOND_NAME']"
"FIRST_NAME SECOND_NAME is starting to gain more attention for FIRST_NAME SECOND_NAME status in the league , and the power forward only added to FIRST_NAME SECOND_NAME impressive 2015 - 2016 campaign with FGA points , REB rebounds , AST assists and BLK blocks in MIN minutes . ","['FIRST_NAME', 'SECOND_NAME', 'FIRST_NAME', 'SECOND_NAME', 'FIRST_NAME', 'SECOND_NAME', 'PTS', 'FGA', 'REB', 'AST', 'OREB', 'BLK', 'MIN']"
"Four PLAYER-TEAM-NAME players finished in double figures , led by FIRST_NAME SECOND_NAME ’ PTS points and REB rebounds . ","['PLAYER-TEAM-NAME', 'FIRST_NAME', 'SECOND_NAME', 'PTS', 'REB']"
"The PLAYER-TEAM-NAME were led by Lebron FIRST_NAME ' game - high 25 points , which Lebron FIRST_NAME ' supplemented with 9 rebounds , MIN assists , a steal and a pair of blocks . ","['PLAYER-TEAM-NAME', 'FIRST_NAME', 'FIRST_NAME', 'DREB', 'REB', 'MIN']"
J.R. SECOND_NAME provided PTS points and did so largely on the strength of AST_AVG of the game 's only solid shooting performances from PF - point range ( FG3M of FG3A ) . ,"['SECOND_NAME', 'PTS', 'DREB', 'REB', 'STL', 'AST_AVG', 'FTA', 'PF', 'FGM', 'FG3M', 'FG3A']"
FIRST_NAME SECOND_NAME followed up FIRST_NAME SECOND_NAME season - low tally of 16 points against Utah on Wednesday by equaling FIRST_NAME SECOND_NAME STL_AVG - lowest total of PTS points on AST_AVG of FGA shooting . ,"['FIRST_NAME', 'SECOND_NAME', 'FIRST_NAME', 'SECOND_NAME', 'FIRST_NAME', 'SECOND_NAME', 'STL', 'STL_AVG', 'PTS', 'FGM', 'FTM', 'FTA', 'DREB', 'AST_AVG', 'FGA']"
"The perpetually dependable FIRST_NAME SECOND_NAME was exemplary once again in The perpetually dependable FIRST_NAME SECOND_NAME typical supporting role , pitching in with PTS points , REB rebounds , an assist and a block . ","['FIRST_NAME', 'SECOND_NAME', 'FIRST_NAME', 'SECOND_NAME', 'PTS', 'FGM', 'FTA', 'REB']"
"FIRST_NAME SECOND_NAME s night did not start until the end of the 1 half , but FIRST_NAME SECOND_NAME continued the hot shooting trend in the PF quarter , and finished with FIRST_NAME SECOND_NAME 1 triple - double of the season , going for PTS points , REB rebounds and AST assists . ","['FIRST_NAME', 'SECOND_NAME', 'FIRST_NAME', 'SECOND_NAME', 'FTM', 'PF', 'FIRST_NAME', 'SECOND_NAME', 'PTS', 'DREB', 'REB', 'AST']"
"FIRST_NAME SECOND_NAME finished with PTS points and AST assists , far below FIRST_NAME SECOND_NAME season averages . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'FGM', 'FTA', 'AST', 'FIRST_NAME', 'SECOND_NAME']"
"FIRST_NAME SECOND_NAME led the PLAYER-TEAM-NAME in scoring and finished with PTS points on FGM - of - REB_AVG shooting , to go along with REB rebounds and AST_AVG assists . ","['FIRST_NAME', 'SECOND_NAME', 'PLAYER-TEAM-NAME', 'PTS', 'FGM', 'FGA', 'REB_AVG', 'DREB', 'REB', 'AST', 'STL', 'AST_AVG']"
"FIRST_NAME SECOND_NAME started in place of Tim Duncan ( knee ) , and also finished in double - figures with PTS points . ","['FIRST_NAME', 'SECOND_NAME', 'PTS']"
"The quickness of the PLAYER-TEAM-NAME offense caused constant mismatches , especially in the paint after the drive , where FIRST_NAME SECOND_NAME was the REB_AVG to wreck havoc in transition . ","['PLAYER-TEAM-NAME', 'FIRST_NAME', 'SECOND_NAME', 'FTM', 'FTA', 'PF', 'REB_AVG']"
"FIRST_NAME SECOND_NAME once again carried the load , as FIRST_NAME SECOND_NAME tallied PTS points , AST rebounds , AST assists and STL steals in the loss . ","['FIRST_NAME', 'SECOND_NAME', 'FIRST_NAME', 'SECOND_NAME', 'PTS', 'DREB', 'REB', 'AST', 'DREB', 'REB', 'AST', 'STL']"
"FIRST_NAME SECOND_NAME also played well , as FIRST_NAME SECOND_NAME double - doubled in a PTS - point , REB - rebound performance . ","['FIRST_NAME', 'SECOND_NAME', 'FIRST_NAME', 'SECOND_NAME', 'PTS', 'REB']"
"FIRST_NAME SECOND_NAME was the darkhorse hero though , as FIRST_NAME SECOND_NAME double - doubled while also recording BLK blocks and STL steals in a defensive showcase . ","['FIRST_NAME', 'SECOND_NAME', 'FIRST_NAME', 'SECOND_NAME', 'DREB', 'BLK', 'FTM', 'STL']"
"SECOND_NAME ’ s 15 AST_AVG attempt to win in regulation prevented an almost perfect night of shooting , as he totaled PTS points on FGM - of - FGA shooting . ","['SECOND_NAME', 'AST', 'STL', 'AST_AVG', 'PTS', 'FGM', 'FGA']"
"FIRST_NAME SECOND_NAME was the bench hero the PLAYER-TEAM-NAME needed during multiple plays , rolling off screens and creating off the dribble on multiple occasions . ","['FIRST_NAME', 'SECOND_NAME', 'PLAYER-TEAM-NAME']"
"SECOND_NAME scored PTS points , to go along with REB rebounds and PF assists on FGM - of - FGA shooting . ","['SECOND_NAME', 'PTS', 'FG3A', 'REB', 'AST', 'PF', 'FGM', 'FGA']"
The PLAYER-TEAM-NAME were kept out of the game until FIRST_NAME SECOND_NAME ’ s hero effort fell just short in the scorching hot REB_AVG quarter . ,"['PLAYER-TEAM-NAME', 'FIRST_NAME', 'SECOND_NAME', 'REB_AVG']"
"FIRST_NAME SECOND_NAME put forth REB_AVG of FIRST_NAME SECOND_NAME best performances with FIRST_NAME SECOND_NAME newest team , scoring PTS points on FGM - of - FGA shooting in 24 minutes off the bench . ","['FIRST_NAME', 'SECOND_NAME', 'DREB', 'REB', 'STL', 'PF', 'REB_AVG', 'FIRST_NAME', 'SECOND_NAME', 'FIRST_NAME', 'SECOND_NAME', 'PTS', 'FGM', 'FGA']"
"FIRST_NAME SECOND_NAME also managed to drain 12 of FIRST_NAME SECOND_NAME 23 attempts from the field , and PF of FIRST_NAME SECOND_NAME 10 REB_AVG - point attempts . ","['FIRST_NAME', 'SECOND_NAME', 'FIRST_NAME', 'SECOND_NAME', 'FGM', 'FTM', 'PF', 'FIRST_NAME', 'SECOND_NAME', 'REB_AVG']"
FIRST_NAME SECOND_NAME point total led a PLAYER-OPPONENT-TEAM-NAME attack that helped preserve PLAYER-OPPONENT-TEAM-PLACE 's perfect home record . ,"['FIRST_NAME', 'SECOND_NAME', 'PLAYER-OPPONENT-TEAM-NAME', 'PLAYER-OPPONENT-TEAM-PLACE']"
"FIRST_NAME SECOND_NAME led the PLAYER-TEAM-PLACE PLAYER-TEAM-NAME ( DD_AVG - 27 ) with a remarkable PTS - point , REB - rebound double - double that also included AST assists and a pair of blocks . ","['FIRST_NAME', 'SECOND_NAME', 'PLAYER-TEAM-PLACE', 'PLAYER-TEAM-NAME', 'DD_AVG', 'PTS', 'REB', 'AST']"
"FIRST_NAME SECOND_NAME was next with a bench - leading PTS points , along with REB rebounds and a pair of assists . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'FTA', 'DREB', 'REB']"
"FIRST_NAME SECOND_NAME also dished out AST assists , hauled in REB rebounds and recorded a steal . ","['FIRST_NAME', 'SECOND_NAME', 'AST', 'FG3A', 'REB']"
"FIRST_NAME SECOND_NAME did a solid job as the REB_AVG wheel on the night , posting a 12 - point , 12 - rebound double - double that also included STL assists and FG3A steals . ","['FIRST_NAME', 'SECOND_NAME', 'DREB', 'REB', 'REB_AVG', 'FGM', 'FTM', 'STL', 'FG3A']"
"FIRST_NAME SECOND_NAME was next with PTS_AVG points , REB rebounds and a pair of assists . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'FGA', 'PTS_AVG', 'DREB', 'REB']"
"FIRST_NAME SECOND_NAME paced the reserves with PTS points , REB rebounds , AST assists and a steal . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'FTM', 'REB', 'FGM', 'OREB', 'AST']"
"Steph SECOND_NAME scored 22 points in the FTA quarter , but really struggled aside from that . ","['SECOND_NAME', 'FTM', 'FTA']"
"In fact , Steph SECOND_NAME had just 7 points in the other FTA quarters and committed FGM turnovers in the defeat . ","['SECOND_NAME', 'FTM', 'FTA', 'FGM']"
"FIRST_NAME SECOND_NAME had another great all - around game though , as FIRST_NAME SECOND_NAME accumulated PTS points , REB_AVG rebounds , AST_AVG assists and STL steals . ","['FIRST_NAME', 'SECOND_NAME', 'FIRST_NAME', 'SECOND_NAME', 'PTS', 'REB', 'REB_AVG', 'DREB', 'AST', 'AST_AVG', 'STL']"
"FIRST_NAME SECOND_NAME finished the night with PTS_AVG points , REB rebounds , REB_AVG assists , PF steals , and a fitting PF triples in MIN minutes . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'PTS_AVG', 'REB', 'AST', 'REB_AVG', 'FG3M', 'DREB', 'STL', 'PF', 'FG3M', 'DREB', 'STL', 'PF', 'MIN']"
"the PLAYER-TEAM-PLACE PLAYER-TEAM-NAME ( DD_AVG - AST_AVG ) newest addition , FIRST_NAME SECOND_NAME , contributed the team 's only double - double with REB_AVG points and PTS_AVG rebounds . ","['PLAYER-TEAM-PLACE', 'PLAYER-TEAM-NAME', 'DD_AVG', 'FTM', 'FTA', 'AST_AVG', 'FIRST_NAME', 'SECOND_NAME', 'PTS', 'REB_AVG', 'FGA', 'PTS_AVG']"
"FIRST_NAME SECOND_NAME finished with PTS points , AST assists , DD_AVG rebounds , STL steals , and BLK REB_AVG in MIN minutes . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'AST', 'DREB', 'REB', 'BLK_AVG', 'DD_AVG', 'FTM', 'STL', 'FG3M', 'BLK', 'PF', 'STL_AVG', 'REB_AVG', 'MIN']"
"Center FIRST_NAME SECOND_NAME was also able to exploit the thin PLAYER-OPPONENT-TEAM-PLACE frontcourt , recording a PTS - point , REB - rebound double - double . ","['FIRST_NAME', 'SECOND_NAME', 'PLAYER-OPPONENT-TEAM-PLACE', 'PTS', 'REB']"
"SECOND_NAME ( PTS points , AST rebounds , AST assists and a steal ) , who were a combined 15 - for - 17 from AST - point range . ","['SECOND_NAME', 'PTS', 'DREB', 'REB', 'AST', 'DREB', 'REB', 'AST', 'DREB', 'REB', 'AST']"
"Center FIRST_NAME SECOND_NAME came within a rebound of Center FIRST_NAME SECOND_NAME STL double - double of the season , collecting FGA points and hauling in REB boards . ","['FIRST_NAME', 'SECOND_NAME', 'FIRST_NAME', 'SECOND_NAME', 'AST', 'STL', 'PTS', 'FGA', 'REB']"
"FIRST_NAME SECOND_NAME did manage a season - best REB_AVG buckets from beyond the arc on FIRST_NAME SECOND_NAME way to an PTS - point , REB - rebound , AST - assist outing . ","['FIRST_NAME', 'SECOND_NAME', 'FG3M', 'PF', 'REB_AVG', 'FIRST_NAME', 'SECOND_NAME', 'PTS', 'FG3A', 'DREB', 'REB', 'FGM', 'FTM', 'FTA', 'AST']"
"The PLAYER-TEAM-PLACE PLAYER-TEAM-NAME ( 15 - 16 ) have been more reliant than ever on All-Star point guard FIRST_NAME SECOND_NAME over the 15 FG3A - plus weeks while Bradley Beal has been sidelined with Bradley Beal lower leg injury , and Bradley Beal has largely responded in fine form . ","['PLAYER-TEAM-PLACE', 'PLAYER-TEAM-NAME', 'FIRST_NAME', 'SECOND_NAME', 'FG3A']"
"While veteran FIRST_NAME SECOND_NAME has generally done a solid job in Bradley Beal 's stead , Bradley Beal has considerably cooled off since a AST - game stretch in mid - to - late December where Bradley Beal tallied over 20 points in each contest . ","['FIRST_NAME', 'SECOND_NAME', 'FG3A', 'AST']"
"FIRST_NAME SECOND_NAME served as the pesky PLAYER-TEAM-NAME 's top gun Friday , collecting PTS points and adding AST assists , a rebound and REB_AVG steals over MIN minutes . ","['FIRST_NAME', 'SECOND_NAME', 'PLAYER-TEAM-NAME', 'PTS', 'AST', 'STL', 'REB_AVG', 'MIN']"
"SECOND_NAME led PLAYER-TEAM-PLACE with an overall tally of PTS points , AST assists , STL_AVG rebounds , a pair of steals and a block . ","['SECOND_NAME', 'PLAYER-TEAM-PLACE', 'PTS', 'AST', 'REB', 'STL', 'STL_AVG']"
"FIRST_NAME SECOND_NAME , Jr. contributed double - digit points and rebounds as well , managing FGA points and REB rebounds , and adding DD_AVG assists , REB_AVG steals and a block , his DD_AVG straight FGA - point - plus outing . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'FGA', 'REB', 'AST', 'DD_AVG', 'STL', 'REB_AVG', 'AST', 'DD_AVG', 'PTS', 'FGA']"
"PLAYER-TEAM-PLACE was led by another outstanding performance from FIRST_NAME SECOND_NAME , who has truly come into PLAYER-TEAM-PLACE own and hit PLAYER-TEAM-PLACE stride offensively . ","['PLAYER-TEAM-PLACE', 'FIRST_NAME', 'SECOND_NAME', 'PLAYER-TEAM-PLACE', 'PLAYER-TEAM-PLACE']"
"FIRST_NAME SECOND_NAME took advantage of a clearer path down low in Gortat 's absence , managing PTS points , REB rebounds , an assist and a pair of steals . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'REB']"
"SECOND_NAME was right behind SECOND_NAME with SECOND_NAME own PTS - point , REB - rebound effort that also included REB_AVG assists , AST_AVG steals and a block . ","['SECOND_NAME', 'SECOND_NAME', 'SECOND_NAME', 'PTS', 'FGA', 'REB', 'FGM', 'AST', 'REB_AVG', 'STL', 'AST_AVG']"
"FIRST_NAME SECOND_NAME was next in line with a PTS - point , REB - rebound outing , and took away the ball REB_AVG times on the night as well . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'FG3A', 'REB', 'FG3M', 'OREB', 'DREB', 'STL', 'REB_AVG']"
"FIRST_NAME SECOND_NAME did a solid job in Gortat 's stead for the BLK straight contest , pitching in with PTS points , REB_AVG assists , BLK rebounds and BLK blocks . ","['FIRST_NAME', 'SECOND_NAME', 'FTM', 'DREB', 'REB', 'BLK', 'PTS', 'FTA', 'AST', 'STL', 'REB_AVG', 'FTM', 'DREB', 'REB', 'BLK', 'FTM', 'DREB', 'REB', 'BLK']"
"SECOND_NAME led The PLAYER-TEAM-PLACE PLAYER-TEAM-NAME in scoring with PTS points ( FGM - FGA FG , FG3M - FG3A 3Pt ) , along with PF assists and PF rebounds , in MIN minutes . ","['SECOND_NAME', 'PLAYER-TEAM-PLACE', 'PLAYER-TEAM-NAME', 'PTS', 'FGM', 'FGA', 'FG3M', 'FG3A', 'DREB', 'REB', 'AST', 'PF', 'DREB', 'REB', 'AST', 'PF', 'MIN']"
